"","ID","Family","Physiological System","Organ","Species","Gene","Percentile","Discovery Rate","GMFC","cPValue","DOI","X12"
"1058",1600818,"Estrogen receptors","ALL","ALL","House Mouse","Cdkn1c",99.68,0.471698113,1.762156939,6.79015e-19,"10.1621/PJF8NEyazd.1",NA
"1059",1608358,"Estrogen receptors","ALL","ALL","House Mouse","Gadd45g",99.68,0.448275862,2.489715228,6.81716e-19,"10.1621/PJF8NEyazd.1",NA
"1060",1593568,"Estrogen receptors","ALL","ALL","House Mouse","Ly6a",99.67,0.421875,1.796152803,1.01583e-18,"10.1621/PJF8NEyazd.1",NA
"1061",1588115,"Estrogen receptors","ALL","ALL","House Mouse","Lgals3bp",99.67,0.440677966,1.446225499,1.16028e-18,"10.1621/PJF8NEyazd.1",NA
"1062",1600027,"Estrogen receptors","ALL","ALL","House Mouse","Padi1",99.66,0.511111111,2.951189933,1.66787e-18,"10.1621/PJF8NEyazd.1",NA
"1063",1588846,"Estrogen receptors","ALL","ALL","House Mouse","Clu",99.66,0.454545455,1.421347631,2.10096e-18,"10.1621/PJF8NEyazd.1",NA
"1064",1588080,"Estrogen receptors","ALL","ALL","House Mouse","Stard4",99.65,0.536585366,1.508101685,2.3008e-18,"10.1621/PJF8NEyazd.1",NA
"1065",1602575,"Estrogen receptors","ALL","ALL","House Mouse","Fzd2",99.65,0.5,1.455523405,3.17623e-18,"10.1621/PJF8NEyazd.1",NA
"1066",1588182,"Estrogen receptors","ALL","ALL","House Mouse","Ccnd2",99.64,0.446428571,1.542307746,3.61325e-18,"10.1621/PJF8NEyazd.1",NA
"1067",1601102,"Estrogen receptors","ALL","ALL","House Mouse","Cirbp",99.62,0.470588235,1.478430772,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1068",1612205,"Estrogen receptors","ALL","ALL","House Mouse","Ssr2",99.62,0.470588235,1.397828345,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1069",1611336,"Estrogen receptors","ALL","ALL","House Mouse","Mthfd2",99.62,0.470588235,1.888820214,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1070",1609283,"Estrogen receptors","ALL","ALL","House Mouse","Spryd4",99.62,0.470588235,1.297378228,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1071",1607627,"Estrogen receptors","ALL","ALL","House Mouse","Foxa2",99.62,0.470588235,1.845725695,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1072",1607564,"Estrogen receptors","ALL","ALL","House Mouse","Casp6",99.62,0.470588235,1.433651197,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1073",1604360,"Estrogen receptors","ALL","ALL","House Mouse","Enpp2",99.62,0.470588235,1.652879887,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1074",1604270,"Estrogen receptors","ALL","ALL","House Mouse","Srm",99.62,0.470588235,1.672894731,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1075",1602610,"Estrogen receptors","ALL","ALL","House Mouse","Slc35b1",99.62,0.470588235,1.530895141,3.6314e-18,"10.1621/PJF8NEyazd.1",NA
"1076",1604138,"Estrogen receptors","ALL","ALL","House Mouse","Egr1",99.6,0.402985075,1.85863443,4.24851e-18,"10.1621/PJF8NEyazd.1",NA
"1077",1586514,"Estrogen receptors","ALL","ALL","House Mouse","Sox7",99.58,0.489361702,1.520133246,5.92269e-18,"10.1621/PJF8NEyazd.1",NA
"1078",1603318,"Estrogen receptors","ALL","ALL","House Mouse","Tle1",99.58,0.489361702,1.439353207,5.92269e-18,"10.1621/PJF8NEyazd.1",NA
"1079",1596593,"Estrogen receptors","ALL","ALL","House Mouse","Ccl7",99.58,0.489361702,2.615716789,5.92269e-18,"10.1621/PJF8NEyazd.1",NA
"1080",1595884,"Estrogen receptors","ALL","ALL","House Mouse","Cbr3",99.58,0.489361702,1.399893585,5.92269e-18,"10.1621/PJF8NEyazd.1",NA
"1081",1591250,"Estrogen receptors","ALL","ALL","House Mouse","Hist1h2bc",99.58,0.489361702,1.41613485,5.92269e-18,"10.1621/PJF8NEyazd.1",NA
"1082",1591984,"Estrogen receptors","ALL","ALL","House Mouse","Arpc3",99.57,0.461538462,1.304960511,6.42106e-18,"10.1621/PJF8NEyazd.1",NA
"1083",1592776,"Estrogen receptors","ALL","ALL","House Mouse","Glb1",99.57,0.461538462,1.373463139,6.42106e-18,"10.1621/PJF8NEyazd.1",NA
"1084",1609146,"Estrogen receptors","ALL","ALL","House Mouse","Nfil3",99.56,0.412698413,1.604111211,8.59459e-18,"10.1621/PJF8NEyazd.1",NA
"1085",1592742,"Estrogen receptors","ALL","ALL","House Mouse","Hist1h1c",99.56,0.511627907,1.511461274,8.97149e-18,"10.1621/PJF8NEyazd.1",NA
"1086",1588902,"Estrogen receptors","ALL","ALL","House Mouse","Tgif1",99.55,0.479166667,1.454945388,1.08279e-17,"10.1621/PJF8NEyazd.1",NA
"1087",1591148,"Estrogen receptors","ALL","ALL","House Mouse","Wfs1",99.55,0.479166667,1.402132878,1.08279e-17,"10.1621/PJF8NEyazd.1",NA
"1088",1591145,"Estrogen receptors","ALL","ALL","House Mouse","Anxa1",99.54,0.452830189,1.587863841,1.11731e-17,"10.1621/PJF8NEyazd.1",NA
"1089",1592713,"Estrogen receptors","ALL","ALL","House Mouse","Fos",99.54,0.452830189,2.105875086,1.11731e-17,"10.1621/PJF8NEyazd.1",NA
"1090",1589627,"Estrogen receptors","ALL","ALL","House Mouse","Inhbb",99.53,0.40625,2.277630527,1.37801e-17,"10.1621/PJF8NEyazd.1",NA
"1091",1603320,"Estrogen receptors","ALL","ALL","House Mouse","Sqle",99.53,0.40625,1.711830541,1.37801e-17,"10.1621/PJF8NEyazd.1",NA
"1092",1595076,"Estrogen receptors","ALL","ALL","House Mouse","Ifit1",99.53,0.40625,2.020656202,1.37801e-17,"10.1621/PJF8NEyazd.1",NA
"1093",1610026,"Estrogen receptors","ALL","ALL","House Mouse","Cited2",99.52,0.423728814,1.482081383,1.69388e-17,"10.1621/PJF8NEyazd.1",NA
"1094",1591951,"Estrogen receptors","ALL","ALL","House Mouse","Matn2",99.52,0.444444444,1.498903848,1.91486e-17,"10.1621/PJF8NEyazd.1",NA
"1095",1586493,"Estrogen receptors","ALL","ALL","House Mouse","Gpc3",99.51,0.469387755,1.72388571,1.94308e-17,"10.1621/PJF8NEyazd.1",NA
"1096",1586510,"Estrogen receptors","ALL","ALL","House Mouse","Id1",99.51,0.4,1.457443978,2.18641e-17,"10.1621/PJF8NEyazd.1",NA
"1097",1606229,"Estrogen receptors","ALL","ALL","House Mouse","Sprr1a",99.5,0.488888889,2.622265346,3.1835e-17,"10.1621/PJF8NEyazd.1",NA
"1098",1621788,"Estrogen receptors","ALL","ALL","House Mouse","Plet1",99.5,0.488888889,2.026381788,3.1835e-17,"10.1621/PJF8NEyazd.1",NA
"1099",1609316,"Estrogen receptors","ALL","ALL","House Mouse","Padi4",99.5,0.488888889,2.24882831,3.1835e-17,"10.1621/PJF8NEyazd.1",NA
"1100",1595883,"Estrogen receptors","ALL","ALL","House Mouse","Wdr43",99.49,0.46,1.392103285,3.42629e-17,"10.1621/PJF8NEyazd.1",NA
"1101",1600967,"Estrogen receptors","ALL","ALL","House Mouse","Cfi",99.49,0.46,2.196596466,3.42629e-17,"10.1621/PJF8NEyazd.1",NA
"1102",1589641,"Estrogen receptors","ALL","ALL","House Mouse","Mt2",99.48,0.393939394,1.753370619,3.43438e-17,"10.1621/PJF8NEyazd.1",NA
"1103",1600945,"Estrogen receptors","ALL","ALL","House Mouse","Slc10a3",99.46,0.47826087,1.405847922,5.81055e-17,"10.1621/PJF8NEyazd.1",NA
"1104",1611538,"Estrogen receptors","ALL","ALL","House Mouse","Rnpep",99.46,0.47826087,1.343283493,5.81055e-17,"10.1621/PJF8NEyazd.1",NA
"1105",1609341,"Estrogen receptors","ALL","ALL","House Mouse","Cdkn2b",99.46,0.47826087,1.779033841,5.81055e-17,"10.1621/PJF8NEyazd.1",NA
"1106",1606763,"Estrogen receptors","ALL","ALL","House Mouse","Adcy4",99.46,0.47826087,1.368496052,5.81055e-17,"10.1621/PJF8NEyazd.1",NA
"1107",1604222,"Estrogen receptors","ALL","ALL","House Mouse","Nop58",99.46,0.47826087,1.43997763,5.81055e-17,"10.1621/PJF8NEyazd.1",NA
"1108",1602657,"Estrogen receptors","ALL","ALL","House Mouse","Pgrmc1",99.46,0.47826087,1.278945998,5.81055e-17,"10.1621/PJF8NEyazd.1",NA
"1109",1602509,"Estrogen receptors","ALL","ALL","House Mouse","Tuft1",99.46,0.47826087,1.28488374,5.81055e-17,"10.1621/PJF8NEyazd.1",NA
"1110",1591243,"Estrogen receptors","ALL","ALL","House Mouse","Fdft1",99.43,0.450980392,1.54239477,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1111",1611687,"Estrogen receptors","ALL","ALL","House Mouse","Sgk1",99.43,0.450980392,1.532085594,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1112",1610158,"Estrogen receptors","ALL","ALL","House Mouse","Slc46a1",99.43,0.450980392,1.43173168,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1113",1607614,"Estrogen receptors","ALL","ALL","House Mouse","Sfn",99.43,0.450980392,2.435356841,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1114",1603935,"Estrogen receptors","ALL","ALL","House Mouse","Dhrs1",99.43,0.450980392,1.311374167,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1115",1602532,"Estrogen receptors","ALL","ALL","House Mouse","Grb7",99.43,0.450980392,1.569971582,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1116",1602080,"Estrogen receptors","ALL","ALL","House Mouse","Tead2",99.43,0.450980392,1.352569488,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1117",1599204,"Estrogen receptors","ALL","ALL","House Mouse","Rrs1",99.43,0.450980392,1.585446748,5.94245e-17,"10.1621/PJF8NEyazd.1",NA
"1118",1600802,"Estrogen receptors","ALL","ALL","House Mouse","Pmvk",99.4,0.540540541,1.464133099,6.62321e-17,"10.1621/PJF8NEyazd.1",NA
"1119",1589682,"Estrogen receptors","ALL","ALL","House Mouse","Ptgr1",99.39,0.442307692,1.474813411,1.01462e-16,"10.1621/PJF8NEyazd.1",NA
"1120",1606888,"Estrogen receptors","ALL","ALL","House Mouse","Wnt6",99.39,0.442307692,1.765568768,1.01462e-16,"10.1621/PJF8NEyazd.1",NA
"1121",1605101,"Estrogen receptors","ALL","ALL","House Mouse","Sox17",99.39,0.442307692,1.47180387,1.01462e-16,"10.1621/PJF8NEyazd.1",NA
"1122",1600904,"Estrogen receptors","ALL","ALL","House Mouse","Dsc2",99.39,0.442307692,1.714313848,1.01462e-16,"10.1621/PJF8NEyazd.1",NA
"1123",1598229,"Estrogen receptors","ALL","ALL","House Mouse","Dazap2",99.39,0.442307692,1.357966391,1.01462e-16,"10.1621/PJF8NEyazd.1",NA
"1124",1593592,"Estrogen receptors","ALL","ALL","House Mouse","Twist1",99.39,0.442307692,1.371389208,1.01462e-16,"10.1621/PJF8NEyazd.1",NA
"1125",1593584,"Estrogen receptors","ALL","ALL","House Mouse","Psat1",99.39,0.442307692,1.561120679,1.01462e-16,"10.1621/PJF8NEyazd.1",NA
"1126",1597409,"Estrogen receptors","ALL","ALL","House Mouse","Blnk",99.36,0.468085106,1.449659432,1.04026e-16,"10.1621/PJF8NEyazd.1",NA
"1127",1604137,"Estrogen receptors","ALL","ALL","House Mouse","Ephx1",99.36,0.468085106,1.450852321,1.04026e-16,"10.1621/PJF8NEyazd.1",NA
"1128",1597509,"Estrogen receptors","ALL","ALL","House Mouse","Apcdd1",99.36,0.468085106,1.667807763,1.04026e-16,"10.1621/PJF8NEyazd.1",NA
"1129",1597484,"Estrogen receptors","ALL","ALL","House Mouse","Trp53inp2",99.36,0.468085106,1.574487904,1.04026e-16,"10.1621/PJF8NEyazd.1",NA
"1130",1589646,"Estrogen receptors","ALL","ALL","House Mouse","Ctsa",99.34,0.433962264,1.33264386,1.70683e-16,"10.1621/PJF8NEyazd.1",NA
"1131",1602461,"Estrogen receptors","ALL","ALL","House Mouse","Stat5a",99.34,0.433962264,1.66658175,1.70683e-16,"10.1621/PJF8NEyazd.1",NA
"1132",1598136,"Estrogen receptors","ALL","ALL","House Mouse","C3",99.34,0.433962264,1.863420384,1.70683e-16,"10.1621/PJF8NEyazd.1",NA
"1133",1591155,"Estrogen receptors","ALL","ALL","House Mouse","Marcks",99.34,0.433962264,1.390926964,1.70683e-16,"10.1621/PJF8NEyazd.1",NA
"1134",1590409,"Estrogen receptors","ALL","ALL","House Mouse","Tgfbi",99.34,0.433962264,2.008773377,1.70683e-16,"10.1621/PJF8NEyazd.1",NA
"1135",1607903,"Estrogen receptors","ALL","ALL","House Mouse","Mug1",99.33,0.488372093,2.364005864,1.71274e-16,"10.1621/PJF8NEyazd.1",NA
"1136",1586531,"Estrogen receptors","ALL","ALL","House Mouse","Srgn",99.31,0.458333333,1.432111326,1.82887e-16,"10.1621/PJF8NEyazd.1",NA
"1137",1598151,"Estrogen receptors","ALL","ALL","House Mouse","Mmp11",99.31,0.458333333,1.705886505,1.82887e-16,"10.1621/PJF8NEyazd.1",NA
"1138",1598119,"Estrogen receptors","ALL","ALL","House Mouse","Cp",99.31,0.458333333,1.807921409,1.82887e-16,"10.1621/PJF8NEyazd.1",NA
"1139",1593506,"Estrogen receptors","ALL","ALL","House Mouse","Efhd1",99.31,0.458333333,1.600203844,1.82887e-16,"10.1621/PJF8NEyazd.1",NA
"1140",1593495,"Estrogen receptors","ALL","ALL","House Mouse","Hmgcs1",99.3,0.425925926,1.559682948,2.83112e-16,"10.1621/PJF8NEyazd.1",NA
"1141",1610882,"Estrogen receptors","ALL","ALL","House Mouse","Eno1",99.3,0.477272727,1.63649669,3.12054e-16,"10.1621/PJF8NEyazd.1",NA
"1142",1604971,"Estrogen receptors","ALL","ALL","House Mouse","Hoxa11",99.29,0.448979592,1.764361236,3.16073e-16,"10.1621/PJF8NEyazd.1",NA
"1143",1605074,"Estrogen receptors","ALL","ALL","House Mouse","Col6a3",99.29,0.542857143,1.348671173,3.55729e-16,"10.1621/PJF8NEyazd.1",NA
"1144",1588859,"Estrogen receptors","ALL","ALL","House Mouse","Pltp",99.28,0.418181818,1.429239979,4.63349e-16,"10.1621/PJF8NEyazd.1",NA
"1145",1609328,"Estrogen receptors","ALL","ALL","House Mouse","Pbxip1",99.28,0.527777778,1.265206049,7.17601e-16,"10.1621/PJF8NEyazd.1",NA
"1146",1587457,"Estrogen receptors","ALL","ALL","House Mouse","Fam213a",99.25,0.431372549,1.674636746,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1147",1606453,"Estrogen receptors","ALL","ALL","House Mouse","Slc29a1",99.25,0.431372549,1.486195649,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1148",1605197,"Estrogen receptors","ALL","ALL","House Mouse","Rorc",99.25,0.431372549,1.816489949,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1149",1604344,"Estrogen receptors","ALL","ALL","House Mouse","Wdr74",99.25,0.431372549,1.411993706,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1150",1604320,"Estrogen receptors","ALL","ALL","House Mouse","Zbtb20",99.25,0.431372549,1.519944822,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1151",1603877,"Estrogen receptors","ALL","ALL","House Mouse","Ampd3",99.25,0.431372549,1.464176124,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1152",1603438,"Estrogen receptors","ALL","ALL","House Mouse","Aldh1a1",99.25,0.431372549,1.440738379,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1153",1603374,"Estrogen receptors","ALL","ALL","House Mouse","Meis2",99.25,0.431372549,1.456856524,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1154",1601699,"Estrogen receptors","ALL","ALL","House Mouse","Mdfic",99.25,0.431372549,1.319789642,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1155",1599311,"Estrogen receptors","ALL","ALL","House Mouse","Tmem45a",99.25,0.431372549,1.4743378,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1156",1599238,"Estrogen receptors","ALL","ALL","House Mouse","Utp4",99.25,0.431372549,1.335453618,9.0017e-16,"10.1621/PJF8NEyazd.1",NA
"1157",1599203,"Estrogen receptors","ALL","ALL","House Mouse","Ramp3",99.21,0.456521739,2.105186516,9.76523e-16,"10.1621/PJF8NEyazd.1",NA
"1158",1610981,"Estrogen receptors","ALL","ALL","House Mouse","Tcf19",99.21,0.456521739,1.566761208,9.76523e-16,"10.1621/PJF8NEyazd.1",NA
"1159",1607573,"Estrogen receptors","ALL","ALL","House Mouse","Bcl6b",99.21,0.456521739,1.416597888,9.76523e-16,"10.1621/PJF8NEyazd.1",NA
"1160",1606723,"Estrogen receptors","ALL","ALL","House Mouse","Klf6",99.21,0.456521739,1.430257303,9.76523e-16,"10.1621/PJF8NEyazd.1",NA
"1161",1601029,"Estrogen receptors","ALL","ALL","House Mouse","B9d1",99.21,0.456521739,1.264921974,9.76523e-16,"10.1621/PJF8NEyazd.1",NA
"1162",1599865,"Estrogen receptors","ALL","ALL","House Mouse","Uox",99.21,0.456521739,2.520870037,9.76523e-16,"10.1621/PJF8NEyazd.1",NA
"1163",1587296,"Estrogen receptors","ALL","ALL","House Mouse","Lzts2",99.19,0.513513514,1.323248408,1.40516e-15,"10.1621/PJF8NEyazd.1",NA
"1164",1589606,"Estrogen receptors","ALL","ALL","House Mouse","Slc40a1",99.19,0.513513514,1.455969446,1.40516e-15,"10.1621/PJF8NEyazd.1",NA
"1165",1586627,"Estrogen receptors","ALL","ALL","House Mouse","Penk",99.16,0.423076923,1.618066303,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1166",1610343,"Estrogen receptors","ALL","ALL","House Mouse","Adcy6",99.16,0.423076923,1.333392888,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1167",1605826,"Estrogen receptors","ALL","ALL","House Mouse","Odc1",99.16,0.423076923,1.45019361,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1168",1602459,"Estrogen receptors","ALL","ALL","House Mouse","Glrx",99.16,0.423076923,1.369859884,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1169",1598264,"Estrogen receptors","ALL","ALL","House Mouse","Gamt",99.16,0.423076923,1.451487106,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1170",1596663,"Estrogen receptors","ALL","ALL","House Mouse","Pgk1",99.16,0.423076923,1.430632087,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1171",1594311,"Estrogen receptors","ALL","ALL","House Mouse","Prdm1",99.16,0.423076923,1.576809992,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1172",1594257,"Estrogen receptors","ALL","ALL","House Mouse","Sh3yl1",99.16,0.423076923,1.473503458,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1173",1592069,"Estrogen receptors","ALL","ALL","House Mouse","Amotl2",99.16,0.423076923,1.335052029,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1174",1591982,"Estrogen receptors","ALL","ALL","House Mouse","Scarb2",99.16,0.423076923,1.343940514,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1175",1590490,"Estrogen receptors","ALL","ALL","House Mouse","Rarres2",99.16,0.423076923,1.464941651,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1176",1590401,"Estrogen receptors","ALL","ALL","House Mouse","Lsp1",99.16,0.423076923,1.422892036,1.48589e-15,"10.1621/PJF8NEyazd.1",NA
"1177",1588114,"Estrogen receptors","ALL","ALL","House Mouse","Ifitm3",99.11,0.446808511,1.237095508,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1178",1609337,"Estrogen receptors","ALL","ALL","House Mouse","Ddit3",99.11,0.446808511,1.720172044,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1179",1603473,"Estrogen receptors","ALL","ALL","House Mouse","Itga6",99.11,0.446808511,1.435111756,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1180",1597376,"Estrogen receptors","ALL","ALL","House Mouse","Cd14",99.11,0.446808511,1.48454664,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1181",1593529,"Estrogen receptors","ALL","ALL","House Mouse","Pkdcc",99.11,0.446808511,1.512693301,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1182",1592823,"Estrogen receptors","ALL","ALL","House Mouse","Ak3",99.11,0.446808511,1.360653669,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1183",1592017,"Estrogen receptors","ALL","ALL","House Mouse","Slc7a7",99.11,0.446808511,1.31723283,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1184",1591236,"Estrogen receptors","ALL","ALL","House Mouse","Stard3",99.11,0.446808511,1.231114602,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1185",1590508,"Estrogen receptors","ALL","ALL","House Mouse","Cdo1",99.11,0.446808511,1.572691803,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1186",1589671,"Estrogen receptors","ALL","ALL","House Mouse","Zfp90",99.11,0.446808511,1.424671601,1.68123e-15,"10.1621/PJF8NEyazd.1",NA
"1187",1602491,"Estrogen receptors","ALL","ALL","House Mouse","Cebpd",99.08,0.396551724,1.475511574,1.8861e-15,"10.1621/PJF8NEyazd.1",NA
"1188",1609188,"Estrogen receptors","ALL","ALL","House Mouse","Mid1ip1",99.08,0.396551724,1.261754387,1.8861e-15,"10.1621/PJF8NEyazd.1",NA
"1189",1602026,"Estrogen receptors","ALL","ALL","House Mouse","Zfp687",99.08,0.545454545,1.25448264,1.91205e-15,"10.1621/PJF8NEyazd.1",NA
"1190",1587324,"Estrogen receptors","ALL","ALL","House Mouse","Irf9",99.07,0.375,1.373391777,2.09541e-15,"10.1621/PJF8NEyazd.1",NA
"1191",1598301,"Estrogen receptors","ALL","ALL","House Mouse","Ctgf",99.07,0.375,1.883602029,2.09541e-15,"10.1621/PJF8NEyazd.1",NA
"1192",1592728,"Estrogen receptors","ALL","ALL","House Mouse","Vasn",99.06,0.5,1.322849512,2.67714e-15,"10.1621/PJF8NEyazd.1",NA
"1193",1587285,"Estrogen receptors","ALL","ALL","House Mouse","Akap8l",99.05,0.4375,1.3517432,2.84661e-15,"10.1621/PJF8NEyazd.1",NA
"1194",1606671,"Estrogen receptors","ALL","ALL","House Mouse","Wnt4",99.05,0.4375,1.649445737,2.84661e-15,"10.1621/PJF8NEyazd.1",NA
"1195",1596646,"Estrogen receptors","ALL","ALL","House Mouse","Dcn",99.05,0.4375,1.569729854,2.84661e-15,"10.1621/PJF8NEyazd.1",NA
"1196",1594369,"Estrogen receptors","ALL","ALL","House Mouse","Agt",99.05,0.4375,1.782089962,2.84661e-15,"10.1621/PJF8NEyazd.1",NA
"1197",1594325,"Estrogen receptors","ALL","ALL","House Mouse","Sox4",99.05,0.4375,1.613626393,2.84661e-15,"10.1621/PJF8NEyazd.1",NA
"1198",1592711,"Estrogen receptors","ALL","ALL","House Mouse","Sfrp4",99.05,0.4375,1.37720997,2.84661e-15,"10.1621/PJF8NEyazd.1",NA
"1199",1587330,"Estrogen receptors","ALL","ALL","House Mouse","Gadd45b",99.05,0.4375,1.553034578,2.84661e-15,"10.1621/PJF8NEyazd.1",NA
"1200",1588893,"Estrogen receptors","ALL","ALL","House Mouse","Cebpb",99.03,0.389830508,1.711531622,2.94348e-15,"10.1621/PJF8NEyazd.1",NA
"1201",1598124,"Estrogen receptors","ALL","ALL","House Mouse","Dbp",99.02,0.369230769,1.684075817,3.16309e-15,"10.1621/PJF8NEyazd.1",NA
"1202",1604154,"Estrogen receptors","ALL","ALL","House Mouse","Jun",99.02,0.369230769,1.43962714,3.16309e-15,"10.1621/PJF8NEyazd.1",NA
"1203",1604180,"Estrogen receptors","ALL","ALL","House Mouse","Btg3",99.01,0.529411765,1.316007255,3.87105e-15,"10.1621/PJF8NEyazd.1",NA
"1204",1873935,"Glucocorticoid receptor","ALL","ALL","House Mouse","Fkbp5",99.99,0.766666667,3.931144039,1.22124e-47,"10.1621/QdbZ7Mi2ts.1",NA
"1205",1886013,"Glucocorticoid receptor","ALL","ALL","House Mouse","Slc25a33",99.99,0.709090909,1.944235357,2.43281e-38,"10.1621/QdbZ7Mi2ts.1",NA
"1206",1881533,"Glucocorticoid receptor","ALL","ALL","House Mouse","Pim3",99.98,0.696428571,1.958842327,7.62347e-38,"10.1621/QdbZ7Mi2ts.1",NA
"1207",1880587,"Glucocorticoid receptor","ALL","ALL","House Mouse","Per1",99.98,0.684210526,2.433410988,2.29648e-37,"10.1621/QdbZ7Mi2ts.1",NA
"1208",1880805,"Glucocorticoid receptor","ALL","ALL","House Mouse","Fam107a",99.97,0.75,8.686794957,5.57318e-37,"10.1621/QdbZ7Mi2ts.1",NA
"1209",1875461,"Glucocorticoid receptor","ALL","ALL","House Mouse","Lcn2",99.97,0.660714286,4.494476511,1.19738e-34,"10.1621/QdbZ7Mi2ts.1",NA
"1210",1880566,"Glucocorticoid receptor","ALL","ALL","House Mouse","Map3k6",99.97,0.649122807,2.351083081,3.24652e-34,"10.1621/QdbZ7Mi2ts.1",NA
"1211",1877874,"Glucocorticoid receptor","ALL","ALL","House Mouse","Ddit4",99.96,0.642857143,2.061679883,4.21801e-33,"10.1621/QdbZ7Mi2ts.1",NA
"1212",1870552,"Glucocorticoid receptor","ALL","ALL","House Mouse","Errfi1",99.96,0.631578947,1.920428132,1.08924e-32,"10.1621/QdbZ7Mi2ts.1",NA
"1213",1873611,"Glucocorticoid receptor","ALL","ALL","House Mouse","Nfil3",99.95,0.620689655,1.822986586,2.73203e-32,"10.1621/QdbZ7Mi2ts.1",NA
"1214",1873091,"Glucocorticoid receptor","ALL","ALL","House Mouse","Tsc22d3",99.95,0.610169492,2.327890541,6.6676e-32,"10.1621/QdbZ7Mi2ts.1",NA
"1215",1874488,"Glucocorticoid receptor","ALL","ALL","House Mouse","Sult1a1",99.94,0.603448276,2.751011515,8.14434e-31,"10.1621/QdbZ7Mi2ts.1",NA
"1216",1870282,"Glucocorticoid receptor","ALL","ALL","House Mouse","Plin4",99.94,0.593220339,2.496416017,1.90491e-30,"10.1621/QdbZ7Mi2ts.1",NA
